#Longitud de onda =  476  nm				Anchura de pulso =  150  nm
 Iteracion  E(x,n) real  E(x,n) imag  E(x+1,n) real  E(x+1,n) imag  B(x,n+1/2) real  B(x,n+1/2) imag  B(x-1,n+1/2) real  B(x-1,n+1/2) imag
   198.0     0.007697     0.007484    1.089312e-03   2.700067e-02    2.679300e-11    -5.982296e-11      7.882484e-12      -3.611005e-11   
   199.0     0.004751     0.011178    2.950019e-03   1.704106e-02    2.991512e-11    -6.998473e-11      1.634598e-12      -1.737331e-12   
   200.0     0.000346     0.021810    3.719278e-03   8.312105e-03    2.406818e-11    -4.659026e-11      4.022675e-12       7.062521e-12   
   201.0    -0.002777     0.030167    1.642770e-03   8.547886e-03    1.640807e-11    -9.118202e-12      1.477070e-11      -1.659845e-11   
   202.0    -0.003032     0.029002   -2.547459e-03   1.753429e-02    1.556858e-11     1.075850e-11      2.611848e-11      -5.059467e-11   
   203.0    -0.001388     0.019445   -6.272187e-03   2.730261e-02    2.403345e-11    -2.861085e-12      2.973065e-11      -6.353763e-11   
   204.0    -0.000501     0.009993   -7.368975e-03   2.914622e-02    3.593757e-11    -3.605877e-11      2.412558e-11      -4.281886e-11   
   205.0    -0.002341     0.008940   -5.991955e-03   2.129900e-02    4.226574e-11    -5.748050e-11      1.598195e-11      -5.874546e-12   
   206.0    -0.006435     0.016979   -4.467929e-03   1.049010e-02    3.885576e-11    -4.623409e-11      1.413375e-11       1.548221e-11   
   207.0    -0.010286     0.026593   -5.228884e-03   5.974897e-03    3.008977e-11    -1.049830e-11      2.162625e-11       3.660342e-12   
   208.0    -0.011605     0.028798   -8.648943e-03   1.131595e-02    2.496644e-11     1.980294e-11      3.297686e-11      -2.889707e-11   
   209.0    -0.010357     0.021212   -1.270910e-02   2.122073e-02    2.904319e-11     1.978773e-11      3.912481e-11      -5.099021e-11   
   210.0    -0.008787     0.010186   -1.479440e-02   2.627311e-02    3.945633e-11    -8.094567e-12      3.561643e-11      -4.090380e-11   
   211.0    -0.009385     0.005075   -1.402503e-02   2.135493e-02    4.749918e-11    -3.631092e-11      2.662368e-11      -6.071315e-12   
   212.0    -0.012637     0.009786   -1.203650e-02   1.022646e-02    4.645902e-11    -3.707416e-11      2.114110e-11       2.370580e-11   
   213.0    -0.016581     0.019254   -1.150490e-02   2.143849e-03    3.766162e-11    -7.417633e-12      2.480038e-11       2.337861e-11   
   214.0    -0.018584     0.024052   -1.373635e-02   3.532693e-03    2.925937e-11     2.814667e-11      3.474555e-11      -4.550628e-12   
   215.0    -0.017729     0.018958   -1.748883e-02   1.220654e-02    2.884236e-11     3.984875e-11      4.224955e-11      -3.236720e-11   
   216.0    -0.015641     0.007709   -2.009239e-02   1.935623e-02    3.655792e-11     1.966033e-11      4.069597e-11      -3.253219e-11   
   217.0    -0.014996    -0.000422   -1.986082e-02   1.753020e-02    4.498939e-11    -1.145510e-11      3.162978e-11      -2.912217e-12   
   218.0    -0.017077     0.000909   -1.761357e-02   7.388542e-03    4.591870e-11    -2.268593e-11      2.332549e-11       3.129603e-11   
   219.0    -0.020597     0.009318   -1.592511e-02  -2.903604e-03    3.782133e-11    -1.502769e-12      2.317559e-11       4.075549e-11   
   220.0    -0.022878     0.015901   -1.677936e-02  -5.108011e-03    2.725024e-11     3.491091e-11      3.089251e-11       1.898773e-11   
   221.0    -0.022311     0.013420   -1.976166e-02   1.586346e-03    2.283162e-11     5.542234e-11      3.879001e-11      -1.170631e-11   
   222.0    -0.019825     0.002963   -2.243885e-02   9.840093e-03    2.736203e-11     4.350323e-11      3.889426e-11      -2.090289e-11   
   223.0    -0.018029    -0.007070   -2.258411e-02   1.089168e-02    3.525791e-11     1.237180e-11      3.031926e-11       1.780040e-12   
   224.0    -0.018798    -0.008720   -2.021326e-02   2.588747e-03    3.771107e-11    -7.228343e-12      2.007760e-11       3.709252e-11   
   225.0    -0.021545    -0.001815   -1.756523e-02  -8.642836e-03    3.081351e-11     4.605284e-12      1.656680e-11       5.405806e-11   
   226.0    -0.023764     0.005888   -1.704128e-02  -1.371188e-02    1.916120e-11     3.857708e-11      2.177309e-11       3.876903e-11   
   227.0    -0.023357     0.005918   -1.899559e-02  -9.227249e-03    1.160140e-11     6.482772e-11      2.944333e-11       7.286371e-12   
   228.0    -0.020578    -0.003046   -2.141280e-02  -6.079549e-04    1.304855e-11     6.060280e-11      3.093376e-11      -9.395386e-12   
   229.0    -0.017792    -0.013950   -2.177258e-02   2.941134e-03    1.994829e-11     3.132691e-11      2.328621e-11       5.687638e-12   
   230.0    -0.017272    -0.017944   -1.938079e-02  -3.046878e-03    2.360371e-11     5.507144e-12      1.198818e-11       3.963432e-11   
   231.0    -0.019081    -0.012627   -1.600984e-02  -1.416711e-02    1.828024e-11     8.175860e-12      5.830428e-12       6.180585e-11   
   232.0    -0.021021    -0.004273   -1.425255e-02  -2.123873e-02    6.549486e-12     3.758155e-11      8.674045e-12       5.257025e-11   
   233.0    -0.020690    -0.001938   -1.511551e-02  -1.883547e-02   -3.111898e-12     6.686874e-11      1.584870e-11       2.169852e-11   
   234.0    -0.017736    -0.008975   -1.708878e-02  -1.032051e-02   -4.233761e-12     6.920142e-11      1.856828e-11      -8.831679e-13   
   235.0    -0.014184    -0.019892   -1.755955e-02  -4.691789e-03    1.616888e-12     4.285527e-11      1.221470e-11       6.700394e-12   
   236.0    -0.012533    -0.025524   -1.525381e-02  -8.172755e-03    6.332530e-12     1.278070e-11      6.893227e-13       3.767578e-11   
   237.0    -0.013412    -0.021646   -1.142681e-02  -1.839943e-02    2.891350e-12     7.153176e-12     -7.273627e-12       6.306871e-11   
   238.0    -0.014996    -0.012936   -8.688164e-03  -2.664367e-02   -8.041124e-12     3.091218e-11     -6.353564e-12       5.911859e-11   
   239.0    -0.014733    -0.008542   -8.560075e-03  -2.599652e-02   -1.873997e-11     6.116524e-11      3.451964e-13       2.973870e-11   
   240.0    -0.011760    -0.013438   -1.005698e-02  -1.784039e-02   -2.169131e-11     6.879652e-11      4.262199e-12       2.750999e-12   
   241.0    -0.007717    -0.023726   -1.062078e-02  -1.053052e-02   -1.665801e-11     4.592569e-11     -4.823164e-13       3.457542e-12   
   242.0    -0.005197    -0.030341   -8.533777e-03  -1.152076e-02   -1.087455e-11     1.330479e-11     -1.150273e-11       3.063026e-11   
   243.0    -0.005295    -0.027643   -4.538931e-03  -2.034415e-02   -1.218477e-11     6.549077e-13     -2.042162e-11       5.773830e-11   
   244.0    -0.006578    -0.018750   -1.140092e-03  -2.906653e-02   -2.160998e-11     1.853560e-11     -2.083992e-11       5.824900e-11   
   245.0    -0.006458    -0.012564   -2.415770e-04  -2.978837e-02   -3.238462e-11     4.839004e-11     -1.441470e-11       3.090479e-11   
   246.0    -0.003659    -0.015288   -1.356386e-03  -2.210813e-02   -3.637514e-11     6.021170e-11     -9.250495e-12       8.711782e-13   
   247.0     0.000567    -0.024531   -2.078028e-03  -1.348501e-02   -3.179122e-11     4.106539e-11     -1.213988e-11      -4.340743e-12   
   248.0     0.003628    -0.031605   -3.697054e-04  -1.215536e-02   -2.486239e-11     7.354806e-12     -2.206709e-11       1.883453e-11   
   249.0     0.004063    -0.029816    3.499171e-03  -1.931893e-02   -2.388456e-11    -1.083999e-11     -3.118813e-11       4.666641e-11   
   250.0     0.002926    -0.020858    7.207375e-03  -2.801426e-02   -3.130593e-11     1.563109e-12     -3.234797e-11       5.092529e-11   
   251.0     0.002763    -0.013169    8.585734e-03  -2.975349e-02   -4.139770e-11     3.030853e-11     -2.592841e-11       2.596622e-11   
   252.0     0.005173    -0.013845    7.674024e-03  -2.260365e-02   -4.573253e-11     4.548905e-11     -1.945661e-11      -5.895718e-12   
   253.0     0.009266    -0.021850    6.671885e-03  -1.301510e-02   -4.123591e-11     3.017634e-11     -2.035201e-11      -1.587831e-11   
   254.0     0.012519    -0.029024    7.830582e-03  -9.653082e-03   -3.310895e-11    -3.398347e-12     -2.878722e-11       3.583202e-12   
   255.0     0.013193    -0.027936    1.129798e-02  -1.512156e-02   -2.982499e-11    -2.560978e-11     -3.753335e-11       3.161296e-11   
   256.0     0.011992    -0.019022    1.497592e-02  -2.348987e-02   -3.499707e-11    -1.786669e-11     -3.893643e-11       3.908654e-11   
   257.0     0.011378    -0.010151    1.652615e-02  -2.598837e-02   -4.391972e-11     9.584297e-12     -3.229483e-11       1.675256e-11   
   258.0     0.013189    -0.009034    1.560403e-02  -1.941702e-02   -4.810537e-11     2.758093e-11     -2.451687e-11      -1.587017e-11   
   259.0     0.016864    -0.015803    1.417879e-02  -9.204709e-03   -4.345184e-11     1.614526e-11     -2.342635e-11      -2.940996e-11   
   260.0     0.019983    -0.022899    1.463377e-02  -4.184013e-03   -3.418002e-11    -1.629243e-11     -3.019331e-11      -1.306362e-11   
   261.0     0.020604    -0.022396    1.747153e-02  -8.102864e-03   -2.875034e-11    -4.106600e-11     -3.821680e-11       1.499952e-11   
   262.0     0.019130    -0.013662    2.083033e-02  -1.603641e-02   -3.169825e-11    -3.695105e-11     -3.953858e-11       2.532377e-11   
   263.0     0.017908    -0.003961    2.227657e-02  -1.915160e-02   -3.926974e-11    -1.062250e-11     -3.256414e-11       5.774314e-12   
   264.0     0.018953    -0.001407    2.114605e-02  -1.323135e-02   -4.307123e-11     9.871910e-12     -2.359702e-11      -2.671169e-11   
   265.0     0.021986    -0.007106    1.917656e-02  -2.736558e-03   -3.820108e-11     2.298654e-12     -2.069969e-11      -4.263812e-11   
   266.0     0.024713    -0.014106    1.882211e-02   3.513480e-03   -2.799120e-11    -2.824041e-11     -2.585478e-11      -2.865141e-11   
   267.0     0.025046    -0.014170    2.087804e-02   8.655678e-04   -2.076792e-11    -5.430095e-11     -3.305505e-11      -4.880804e-13   
   268.0     0.023131    -0.005787    2.371343e-02  -6.683273e-03   -2.177661e-11    -5.274799e-11     -3.417814e-11       1.243333e-11   
   269.0     0.021200     0.004366    2.485277e-02  -1.038042e-02   -2.810848e-11    -2.718798e-11     -2.691435e-11      -4.265102e-12   
   270.0     0.021386     0.007937    2.337377e-02  -5.214036e-03   -3.155445e-11    -4.393440e-12     -1.701244e-11      -3.591813e-11   
   271.0     0.023651     0.003026    2.079657e-02   5.229347e-03   -2.660716e-11    -8.211556e-12     -1.265549e-11      -5.319734e-11   
   272.0     0.025824    -0.003981    1.960254e-02   1.225807e-02   -1.582336e-11    -3.635836e-11     -1.646801e-11      -4.079897e-11   
   273.0     0.025724    -0.004673    2.082229e-02   1.052198e-02   -7.327753e-12    -6.269506e-11     -2.297197e-11      -1.237014e-11   
   274.0     0.023287     0.003166    2.303769e-02   3.198736e-03   -6.895924e-12    -6.275102e-11     -2.397657e-11       2.925236e-12   
   275.0     0.020626     0.013397    2.376756e-02  -1.124030e-03   -1.234091e-11    -3.758195e-11     -1.661628e-11      -1.098229e-11   
   276.0     0.019960     0.017541    2.188658e-02   3.170564e-03   -1.568005e-11    -1.267458e-11     -6.156779e-12      -4.134015e-11   
   277.0     0.021444     0.013075    1.872006e-02   1.325528e-02   -1.095951e-11    -1.298624e-11     -8.213116e-13      -5.914819e-11   
   278.0     0.023023     0.005885    1.674800e-02   2.062883e-02   -8.360290e-14    -3.854183e-11     -3.723093e-12      -4.766455e-11   
   279.0     0.022456     0.004463    1.718497e-02   1.941991e-02    9.052267e-12    -6.446520e-11     -9.831169e-12      -1.882147e-11   
   280.0     0.019514     0.011574    1.879988e-02   1.210987e-02    1.029057e-11    -6.539464e-11     -1.094734e-11      -1.422264e-12   
   281.0     0.016206     0.021539    1.912829e-02   7.081747e-03    5.225421e-12    -4.033654e-11     -3.790311e-12      -1.275945e-11   
   282.0     0.014802     0.025835    1.688952e-02   1.039977e-02    1.606372e-12    -1.358359e-11      6.774197e-12      -4.161522e-11   
   283.0     0.015607     0.021468    1.324159e-02   1.987213e-02    5.705415e-12    -1.081715e-11      1.253450e-11      -5.938260e-11   
   284.0     0.016670     0.013903    1.064573e-02   2.721220e-02    1.614759e-11    -3.388555e-11      1.002401e-11      -4.831375e-11   
   285.0     0.015716     0.011655    1.045559e-02   2.617251e-02    2.526594e-11    -5.904752e-11      3.917395e-12      -1.900649e-11   
   286.0     0.012391     0.017893    1.159726e-02   1.866534e-02    2.664140e-11    -6.038661e-11      2.384548e-12       1.244641e-13   
   287.0     0.008612     0.027319    1.163480e-02   1.286183e-02    2.140243e-11    -3.532879e-11      9.000451e-12      -9.040200e-12   
   288.0     0.006680     0.031414    9.172491e-03   1.514464e-02    1.708273e-11    -7.129716e-12      1.921153e-11      -3.644029e-11   
   289.0     0.007012     0.026848    5.230599e-03   2.383260e-02    2.017009e-11    -1.902909e-12      2.484851e-11      -5.386123e-11   
   290.0     0.007741     0.018754    2.242397e-03   3.085064e-02    2.969992e-11    -2.286886e-11      2.221011e-11      -4.291355e-11   
   291.0     0.006574     0.015632    1.661991e-03   2.969311e-02    3.821349e-11    -4.724059e-11      1.570780e-11      -1.323150e-11   
   292.0     0.003068     0.020930    2.540962e-03   2.182807e-02    3.912706e-11    -4.879780e-11      1.346478e-11       7.136013e-12   
   293.0    -0.000930     0.029643    2.475939e-03   1.522956e-02    3.322450e-11    -2.381600e-11      1.924304e-11      -4.199261e-13   
   294.0    -0.003108     0.033287   -1.009468e-05   1.649373e-02    2.785587e-11     5.291601e-12      2.871297e-11      -2.663226e-11   
   295.0    -0.002974     0.028314   -4.004897e-03   2.432909e-02    2.964265e-11     1.219914e-11      3.376408e-11      -4.363654e-11   
   296.0    -0.002332     0.019616   -7.106480e-03   3.085049e-02    3.791803e-11    -7.272178e-12      3.056452e-11      -3.271167e-11   
   297.0    -0.003477     0.015654   -7.793489e-03   2.938970e-02    4.539873e-11    -3.108024e-11      2.335349e-11      -2.880694e-12   
   298.0    -0.006912     0.020046   -6.920551e-03   2.108936e-02    4.541419e-11    -3.288787e-11      2.019986e-11       1.812100e-11   
   299.0    -0.010839     0.027992   -6.859739e-03   1.375505e-02    3.851638e-11    -8.210900e-12      2.495818e-11       1.148622e-11   
   300.0    -0.012951     0.031061   -9.140992e-03   1.411059e-02    3.191184e-11     2.116805e-11      3.343702e-11      -1.396618e-11   
   301.0    -0.012714     0.025588   -1.293122e-02   2.113932e-02    3.228851e-11     2.887820e-11      3.759178e-11      -3.065741e-11   
   302.0    -0.011888     0.016313   -1.585910e-02   2.711297e-02    3.917181e-11     1.015991e-11      3.355187e-11      -1.980357e-11   
   303.0    -0.012763     0.011646   -1.636459e-02   2.527863e-02    4.541387e-11    -1.346915e-11      2.547023e-11       9.854172e-12   
   304.0    -0.015870     0.015279   -1.523922e-02   1.656452e-02    4.432059e-11    -1.569717e-11      2.135900e-11       3.082876e-11   
   305.0    -0.019447     0.022527   -1.482820e-02   8.643935e-03    3.631528e-11     8.365150e-12      2.508017e-11       2.437206e-11   
   306.0    -0.021197     0.025020   -1.669021e-02   8.296924e-03    2.850383e-11     3.735080e-11      3.249876e-11      -8.237163e-13   
   307.0    -0.020575     0.019074   -2.004377e-02   1.467407e-02    2.758356e-11     4.497613e-11      3.563819e-11      -1.739402e-11   
   308.0    -0.019320     0.009358   -2.254509e-02   2.016481e-02    3.317346e-11     2.624470e-11      3.067098e-11      -6.731692e-12   
   309.0    -0.019710     0.004221   -2.262023e-02   1.799641e-02    3.821793e-11     2.368026e-12      2.174308e-11       2.239973e-11   
   310.0    -0.022276     0.007341   -2.102653e-02   8.985159e-03    3.605190e-11    -4.813356e-13      1.680857e-11       4.269604e-11   
   311.0    -0.025274     0.014067   -2.008829e-02   7.112092e-04    2.706398e-11     2.266802e-11      1.965846e-11       3.570174e-11   
   312.0    -0.026427     0.016098   -2.137173e-02  -5.056047e-05    1.830108e-11     5.065681e-11      2.613780e-11       1.027841e-11   
   313.0    -0.025207     0.009808   -2.412091e-02   5.917645e-03    1.641912e-11     5.739905e-11      2.833864e-11      -6.357230e-12   
   314.0    -0.023350    -0.000124   -2.601514e-02   1.108203e-02    2.103860e-11     3.797593e-11      2.255077e-11       4.004782e-12   
   315.0    -0.023114    -0.005416   -2.548826e-02   8.705723e-03    2.515315e-11     1.349932e-11      1.298445e-11       3.230008e-11   
   316.0    -0.025010    -0.002487   -2.329016e-02  -4.126202e-04    2.217229e-11     9.903289e-12      7.532444e-12       5.135125e-11   
   317.0    -0.027291     0.003969   -2.173032e-02  -8.747608e-03    1.253509e-11     3.194482e-11      9.841021e-12       4.321346e-11   
   318.0    -0.027710     0.005725   -2.236317e-02  -9.584240e-03    3.267367e-12     5.847898e-11      1.566521e-11       1.718690e-11   
   319.0    -0.025779    -0.000708   -2.443384e-02  -3.730127e-03    9.360601e-13     6.371763e-11      1.716762e-11       3.923596e-13   
   320.0    -0.023250    -0.010572   -2.563981e-02   1.318305e-03    5.077519e-12     4.310827e-11      1.082381e-11       1.043307e-11   
   321.0    -0.022355    -0.015662   -2.444206e-02  -1.089849e-03    8.694471e-12     1.785054e-11      9.711612e-13       3.769150e-11   
   322.0    -0.023558    -0.012572   -2.160722e-02  -1.008710e-02    5.312651e-12     1.354435e-11     -4.566373e-12       5.507785e-11   
