#Longitud de onda =  618  nm				Anchura de pulso =  150  nm
 Iteracion   E(x,n) real  E(x,n) imag  E(x+1,n) real  E(x+1,n) imag  B(x,n+1/2) real  B(x,n+1/2) imag  B(x-1,n+1/2) real  B(x-1,n+1/2) imag
  3887.0   -4.292584e-02  -0.268352   -1.324748e-02    -0.272883     -8.294269e-11    -9.539298e-10     -1.688695e-10      -9.000113e-10   
  3888.0   -5.631124e-02  -0.259953   -2.693187e-02    -0.270575     -1.338645e-10    -9.355180e-10     -2.151472e-10      -9.010144e-10   
  3889.0   -6.897320e-02  -0.254578   -4.038200e-02    -0.266569     -1.834202e-10    -9.147341e-10     -2.614344e-10      -8.913253e-10   
  3890.0   -8.112601e-02  -0.250931   -5.345788e-02    -0.262369     -2.313759e-10    -8.949102e-10     -3.073151e-10      -8.667553e-10   
  3891.0   -9.295556e-02  -0.246545   -6.607216e-02    -0.260254     -2.779716e-10    -8.711492e-10     -3.518249e-10      -8.323862e-10   
  3892.0   -1.044602e-01  -0.240507   -7.832681e-02    -0.260595     -3.232673e-10    -8.363317e-10     -3.941501e-10      -7.968450e-10   
  3893.0   -1.155021e-01  -0.234356   -9.043720e-02    -0.261111     -3.667110e-10    -7.899587e-10     -4.341371e-10      -7.632592e-10   
  3894.0   -1.260055e-01  -0.230197   -1.025184e-01    -0.258917     -4.074200e-10    -7.401793e-10     -4.720899e-10      -7.266450e-10   
  3895.0   -1.360796e-01  -0.228088   -1.144588e-01    -0.253189     -4.448943e-10    -6.966744e-10     -5.081029e-10      -6.804844e-10   
  3896.0   -1.459260e-01  -0.225566   -1.260142e-01    -0.245621     -4.794064e-10    -6.619143e-10     -5.416749e-10      -6.252815e-10   
  3897.0   -1.556260e-01  -0.219860   -1.370208e-01    -0.238239     -5.116537e-10    -6.300590e-10     -5.720428e-10      -5.697176e-10   
  3898.0   -1.650332e-01  -0.210460   -1.474987e-01    -0.230960     -5.420454e-10    -5.945282e-10     -5.988889e-10      -5.229963e-10   
  3899.0   -1.738881e-01  -0.199317   -1.575399e-01    -0.221579     -5.703809e-10    -5.559419e-10     -6.226640e-10      -4.864726e-10   
  3900.0   -1.820326e-01  -0.188495   -1.671088e-01    -0.208205     -5.962476e-10    -5.217793e-10     -6.441735e-10      -4.534484e-10   
  3901.0   -1.894983e-01  -0.177851   -1.759787e-01    -0.191514     -6.196805e-10    -4.980987e-10     -6.638618e-10      -4.172261e-10   
  3902.0   -1.963807e-01  -0.165253   -1.838824e-01    -0.174375     -6.413433e-10    -4.822884e-10     -6.815447e-10      -3.786487e-10   
  3903.0   -2.026432e-01  -0.149108   -1.907222e-01    -0.159220     -6.620054e-10    -4.647628e-10     -6.968539e-10      -3.449616e-10   
  3904.0   -2.080718e-01  -0.130446   -1.966204e-01    -0.145942     -6.818535e-10    -4.379043e-10     -7.098824e-10      -3.212619e-10   
  3905.0   -2.124380e-01  -0.112276   -2.017603e-01    -0.132547     -7.003606e-10    -4.027690e-10     -7.213050e-10      -3.038577e-10   
  3906.0   -2.157007e-01  -0.096868   -2.061914e-01    -0.117792     -7.168425e-10    -3.665023e-10     -7.318183e-10      -2.828424e-10   
  3907.0   -2.180336e-01  -0.083835   -2.098081e-01    -0.102913     -7.310993e-10    -3.334369e-10     -7.414848e-10      -2.512734e-10   
  3908.0   -2.196514e-01  -0.071036   -2.125206e-01    -0.090538     -7.434587e-10    -2.996355e-10     -7.496774e-10      -2.112320e-10   
  3909.0   -2.206201e-01  -0.057265   -2.144272e-01    -0.081934     -7.541925e-10    -2.568775e-10     -7.556848e-10      -1.704016e-10   
  3910.0   -2.208526e-01  -0.043794   -2.157926e-01    -0.075551     -7.629627e-10    -2.018355e-10     -7.593315e-10      -1.330130e-10   
  3911.0   -2.202869e-01  -0.033073   -2.168467e-01    -0.068449     -7.689255e-10    -1.405204e-10     -7.609636e-10      -9.503645e-11   
  3912.0   -2.190466e-01  -0.025988   -2.176117e-01    -0.059105     -7.714125e-10    -8.312063e-11     -7.608412e-10      -4.885867e-11   
  3913.0   -2.173999e-01  -0.020651   -2.179360e-01    -0.048603     -7.704833e-10    -3.467265e-11     -7.586245e-10       7.623803e-12   
  3914.0   -2.155525e-01  -0.014062   -2.176916e-01    -0.038996     -7.667758e-10     8.544979e-12     -7.535395e-10       6.739299e-11   
  3915.0   -2.134906e-01  -0.004895   -2.169201e-01    -0.030660     -7.608316e-10     5.320177e-11     -7.450743e-10       1.202143e-10   
  3916.0   -2.110360e-01   0.005544   -2.157695e-01    -0.021550     -7.526272e-10     1.001620e-10     -7.334759e-10       1.618610e-10   
  3917.0   -2.080527e-01   0.015156   -2.142934e-01    -0.009219     -7.418105e-10     1.424098e-10     -7.195267e-10       1.969006e-10   
  3918.0   -2.045814e-01   0.023644   -2.123368e-01     0.006563     -7.283684e-10     1.720161e-10     -7.038437e-10       2.322347e-10   
  3919.0   -2.007610e-01   0.033025   -2.096402e-01     0.023405     -7.129785e-10     1.886900e-10     -6.864509e-10       2.685383e-10   
  3920.0   -1.966286e-01   0.045463   -2.060596e-01     0.038549     -6.966323e-10     2.006739e-10     -6.670658e-10       2.989636e-10   
  3921.0   -1.920229e-01   0.060774   -2.016745e-01     0.051390     -6.799036e-10     2.169390e-10     -6.457645e-10       3.165650e-10   
  3922.0   -1.867048e-01   0.076294   -1.966769e-01     0.063587     -6.626194e-10     2.389623e-10     -6.232749e-10       3.224171e-10   
  3923.0   -1.805758e-01   0.089294   -1.911662e-01     0.076712     -6.442637e-10     2.607704e-10     -6.005472e-10       3.255793e-10   
  3924.0   -1.737658e-01   0.099390   -1.850752e-01     0.090035     -6.246617e-10     2.769845e-10     -5.780338e-10       3.348001e-10   
  3925.0   -1.665023e-01   0.108396   -1.783066e-01     0.100904     -6.042018e-10     2.899694e-10     -5.554321e-10       3.507253e-10   
  3926.0   -1.589051e-01   0.117860   -1.709276e-01     0.107351     -5.833639e-10     3.081857e-10     -5.321506e-10       3.668049e-10   
  3927.0   -1.509273e-01   0.126992   -1.632059e-01     0.110139     -5.620821e-10     3.373965e-10     -5.079928e-10       3.777059e-10   
  3928.0   -1.425014e-01   0.133271   -1.554386e-01     0.112060     -5.396587e-10     3.741614e-10     -4.833280e-10       3.859668e-10   
  3929.0   -1.337264e-01   0.135110   -1.477478e-01     0.115206     -5.153561e-10     4.086601e-10     -4.585848e-10       3.995849e-10   
  3930.0   -1.248828e-01   0.133697   -1.400529e-01     0.119138     -4.890625e-10     4.338944e-10     -4.336435e-10       4.230869e-10   
  3931.0   -1.162498e-01   0.132013   -1.322411e-01     0.121856     -4.613455e-10     4.514993e-10     -4.078161e-10       4.517465e-10   
  3932.0   -1.079111e-01   0.132051   -1.243458e-01     0.122470     -4.328602e-10     4.681071e-10     -3.804717e-10       4.752929e-10   
  3933.0   -9.975024e-02   0.133171   -1.165368e-01     0.122604     -4.037650e-10     4.864223e-10     -3.516635e-10       4.872729e-10   
  3934.0   -9.163405e-02   0.133303   -1.089358e-01     0.124969     -3.737766e-10     5.008683e-10     -3.221042e-10       4.901754e-10   
  3935.0   -8.358468e-02   0.131638   -1.014605e-01     0.130589     -3.427934e-10     5.026860e-10     -2.925306e-10       4.910213e-10   
  3936.0   -7.575490e-02   0.129821   -9.387362e-02     0.137659     -3.113892e-10     4.891002e-10     -2.631434e-10       4.924051e-10   
  3937.0   -6.823933e-02   0.130335   -8.599568e-02     0.143261     -2.806130e-10     4.666962e-10     -2.337140e-10       4.888401e-10   
  3938.0   -6.093357e-02   0.133785   -7.786114e-02     0.146120     -2.512733e-10     4.453156e-10     -2.042191e-10       4.724691e-10   
  3939.0   -5.360362e-02   0.138015   -6.966109e-02     0.147468     -2.234417e-10     4.289301e-10     -1.752836e-10       4.420084e-10   
  3940.0   -4.610172e-02   0.140052   -6.154185e-02     0.149158     -1.966801e-10     4.131478e-10     -1.479180e-10       4.052180e-10   
  3941.0   -3.850572e-02   0.138817   -5.348195e-02     0.151131     -1.707225e-10     3.918040e-10     -1.227941e-10       3.720992e-10   
  3942.0   -3.103959e-02   0.135747   -4.538103e-02     0.151054     -1.458652e-10     3.652734e-10     -9.981099e-11       3.459639e-10   
  3943.0   -2.386541e-02   0.132739   -3.726104e-02     0.146564     -1.226472e-10     3.413110e-10     -7.839557e-11       3.217785e-10   
  3944.0   -1.697204e-02   0.129697   -2.935546e-02     0.137752     -1.011837e-10     3.273497e-10     -5.820314e-11       2.933211e-10   
  3945.0   -1.027667e-02   0.124396   -2.197976e-02     0.127201     -8.089928e-11     3.224872e-10     -3.946594e-11       2.612056e-10   
  3946.0   -3.822319e-03   0.114849   -1.531141e-02     0.117543     -6.098581e-11     3.178186e-10     -2.263020e-11       2.329493e-10   
  3947.0    2.152591e-03   0.101629   -9.304913e-03     0.109108     -4.112709e-11     3.048561e-10     -7.702375e-12       2.149305e-10   
  3948.0    7.359384e-03   0.087620   -3.823367e-03     0.100156     -2.174459e-11     2.831295e-10      5.954202e-12       2.049315e-10   
  3949.0    1.167421e-02   0.075439    1.162661e-03     0.089359     -3.525447e-12     2.590035e-10      1.911483e-11       1.934211e-10   
  3950.0    1.520104e-02   0.065223    5.526932e-03     0.077771      1.324220e-11     2.372545e-10      3.199117e-11       1.723737e-10   
  3951.0    1.812169e-02   0.055116    9.140658e-03     0.068098      2.880858e-11     2.147528e-10      4.406258e-11       1.423452e-10   
  3952.0    2.049791e-02   0.043837    1.205609e-02     0.062001      4.344037e-11     1.832697e-10      5.460844e-11       1.104300e-10   
  3953.0    2.223764e-02   0.032490    1.451332e-02     0.058319      5.682854e-11     1.385013e-10      6.336675e-11       8.155386e-11   
  3954.0    2.325614e-02   0.023619    1.675170e-02     0.054145      6.810235e-11     8.559216e-11      7.062269e-11       5.270002e-11   
  3955.0    2.364875e-02   0.018495    1.881765e-02     0.047615      7.647586e-11     3.511982e-11      7.665942e-11       1.641635e-11   
  3956.0    2.367734e-02   0.015581    2.056553e-02     0.039476      8.186941e-11    -6.296090e-12      8.120109e-11      -3.016590e-11   
  3957.0    2.357323e-02   0.011863    2.184278e-02     0.031807      8.486871e-11    -4.086448e-11      8.349038e-11      -8.062352e-11   
  3958.0    2.335852e-02   0.005669    2.265538e-02     0.025363      8.608743e-11    -7.499775e-11      8.295625e-11      -1.241025e-10   
  3959.0    2.287076e-02  -0.001980    2.313586e-02     0.018481      8.562794e-11    -1.104625e-10      7.978299e-11      -1.547476e-10   
  3960.0    2.196025e-02  -0.008879    2.335370e-02     0.008794      8.321275e-11    -1.410932e-10      7.478648e-11      -1.758038e-10   
  3961.0    2.064764e-02  -0.014286    2.318205e-02    -0.004086      7.881997e-11    -1.587714e-10      6.873601e-11      -1.942426e-10   
  3962.0    1.907679e-02  -0.019811    2.237645e-02    -0.017793      7.310083e-11    -1.622695e-10      6.184231e-11      -2.119495e-10   
  3963.0    1.732297e-02  -0.027550    2.079316e-02    -0.029230      6.708614e-11    -1.593586e-10      5.393793e-11      -2.231400e-10   
  3964.0    1.527479e-02  -0.037486    1.852304e-02    -0.037260      6.145610e-11    -1.597499e-10      4.511724e-11      -2.208444e-10   
  3965.0    1.272957e-02  -0.047003    1.580537e-02    -0.043250      5.612498e-11    -1.662548e-10      3.610101e-11      -2.054003e-10   
  3966.0    9.610304e-03  -0.053101    1.281913e-02    -0.048964      5.056327e-11    -1.734258e-10      2.788803e-11      -1.856258e-10   
  3967.0    6.078028e-03  -0.055001    9.576773e-03    -0.054173      4.449907e-11    -1.748625e-10      2.103206e-11      -1.711672e-10   
  3968.0    2.422413e-03  -0.054426    6.029449e-03    -0.056622      3.824718e-11    -1.710556e-10      1.529823e-11      -1.640017e-10   
  3969.0   -1.152499e-03  -0.053327    2.260220e-03    -0.054429      3.233208e-11    -1.691450e-10      1.005841e-11      -1.579836e-10   
  3970.0   -4.622220e-03  -0.051588   -1.456367e-03    -0.048324      2.684487e-11    -1.748031e-10      5.003900e-12      -1.466811e-10   
  3971.0   -8.024535e-03  -0.047207   -4.806754e-03    -0.041282      2.126765e-11    -1.850727e-10      4.267333e-13      -1.308835e-10   
  3972.0   -1.127106e-02  -0.038766   -7.651650e-03    -0.035886      1.499430e-11    -1.900643e-10     -3.201355e-12      -1.176221e-10   
  3973.0   -1.410552e-02  -0.027481   -1.008048e-02    -0.032171      8.017894e-12    -1.819352e-10     -5.858548e-12      -1.118266e-10   
  3974.0   -1.626715e-02  -0.016560   -1.225464e-02    -0.028200      1.063208e-12    -1.617597e-10     -8.092345e-12      -1.097944e-10   
  3975.0   -1.769337e-02  -0.008465   -1.420996e-02    -0.022650     -4.974414e-12    -1.371733e-10     -1.046731e-11      -1.017722e-10   
  3976.0   -1.854904e-02  -0.002950   -1.582764e-02    -0.016559     -9.691273e-12    -1.135854e-10     -1.291682e-11      -8.115476e-11   
  3977.0   -1.905151e-02   0.002102   -1.699644e-02    -0.012311     -1.325322e-11    -8.860441e-11     -1.469369e-11      -5.065805e-11   
  3978.0   -1.927590e-02   0.008013   -1.777950e-02    -0.010954     -1.584685e-11    -5.573044e-11     -1.498503e-11      -1.903994e-11   
  3979.0   -1.914165e-02   0.013728   -1.839316e-02    -0.010788     -1.714417e-11    -1.323823e-11     -1.355513e-11       7.943714e-12   
  3980.0   -1.858256e-02   0.017028   -1.900901e-02    -0.008810     -1.640502e-11     3.154611e-11     -1.076157e-11       3.255873e-11   
  3981.0   -1.770344e-02   0.017186   -1.958438e-02    -0.003549     -1.314488e-11     6.748464e-11     -6.971894e-12       6.077063e-11   
  3982.0   -1.674183e-02   0.016140   -1.990005e-02     0.003689     -7.670893e-12     8.906445e-11     -2.053385e-12       9.346389e-11   
  3983.0   -1.586675e-02   0.016825   -1.976566e-02     0.010414     -9.131190e-13     1.001764e-10      4.479239e-12       1.229810e-10   
  3984.0   -1.502675e-02   0.020378   -1.917718e-02     0.015615      6.280609e-12     1.084313e-10      1.279853e-11       1.390554e-10   
  3985.0   -1.401141e-02   0.025148   -1.826709e-02     0.020596      1.365677e-11     1.163220e-10      2.229882e-11       1.380582e-10   
  3986.0   -1.266518e-02   0.028534   -1.711378e-02     0.027095      2.136731e-11     1.188164e-10      3.185146e-11       1.258423e-10   
  3987.0   -1.103199e-02   0.029629   -1.562918e-02     0.034782      2.933539e-11     1.098845e-10      4.054101e-11       1.112718e-10   
  3988.0   -9.286415e-03   0.029845   -1.365691e-02     0.040911      3.691056e-11     9.070352e-11      4.813614e-11       9.745188e-11   
  3989.0   -7.537731e-03   0.030896   -1.118212e-02     0.042618      4.322719e-11     7.038634e-11      5.484095e-11       8.001523e-11   
  3990.0   -5.728577e-03   0.032396   -8.427945e-03     0.039473      4.790586e-11     5.811934e-11      6.064749e-11       5.408197e-11   
  3991.0   -3.743729e-03   0.031767   -5.730269e-03     0.033633      5.134903e-11     5.488533e-11      6.503059e-11       2.206208e-11   
  3992.0   -1.612461e-03   0.026654   -3.315790e-03     0.027473      5.430133e-11     5.346623e-11      6.734069e-11      -6.472780e-12   
  3993.0    4.187676e-04   0.017317   -1.208794e-03     0.021283      5.712230e-11     4.659213e-11      6.747748e-11      -2.303808e-11   
  3994.0    2.031863e-03   0.006470    6.493897e-04     0.013479      5.951847e-11     3.444397e-11      6.610386e-11      -2.795668e-11   
  3995.0    3.057712e-03  -0.003251    2.213530e-03     0.003035      6.098165e-11     2.354919e-11      6.413904e-11      -2.935989e-11   
  3996.0    3.549561e-03  -0.011493    3.295539e-03    -0.008585      6.142193e-11     1.850988e-11      6.203559e-11      -3.455642e-11   
  3997.0    3.645154e-03  -0.019759    3.724240e-03    -0.018198      6.128486e-11     1.580347e-11      5.957376e-11      -4.295990e-11   
  3998.0    3.378605e-03  -0.028913    3.534080e-03    -0.023641      6.101538e-11     6.665078e-12      5.635135e-11      -4.797042e-11   
  3999.0    2.652056e-03  -0.037424    2.975345e-03    -0.025620      6.045504e-11    -1.379386e-11      5.240692e-11      -4.547158e-11   
  4000.0    1.398347e-03  -0.042359    2.325428e-03    -0.026715      5.884818e-11    -4.090761e-11      4.828670e-11      -3.945273e-11   
  4001.0   -2.468854e-04  -0.042132    1.691324e-03    -0.028627      5.548878e-11    -6.431497e-11      4.448428e-11      -3.841751e-11   
  4002.0   -1.961129e-03  -0.038098    1.001126e-03    -0.030605      5.035445e-11    -7.730207e-11      4.087726e-11      -4.628344e-11   
  4003.0   -3.437454e-03  -0.033266    1.789962e-04    -0.030676      4.408623e-11    -8.179052e-11      3.680131e-11      -5.755297e-11   
  4004.0   -4.572275e-03  -0.029490   -6.968238e-04    -0.028256      3.736911e-11    -8.392936e-11      3.172114e-11      -6.206439e-11   
  4005.0   -5.452097e-03  -0.026084   -1.430070e-03    -0.025218      3.039793e-11    -8.543123e-11      2.581238e-11      -5.441561e-11   
  4006.0   -6.166419e-03  -0.021253   -1.898313e-03    -0.024179      2.300024e-11    -8.035963e-11      1.985573e-11      -3.819989e-11   
