#Longitud de onda =  497  nm				Anchura de pulso =  125  nm
 Iteracion  E(x,n) real   E(x,n) imag  E(x+1,n) real  E(x+1,n) imag  B(x,n+1/2) real  B(x,n+1/2) imag  B(x-1,n+1/2) real  B(x-1,n+1/2) imag
  5568.0    -0.002435    4.402062e-04    0.002419    -4.598191e-04   -4.461172e-12     1.438176e-13      2.845099e-12      -3.713243e-13   
  5569.0    -0.001297    3.599590e-04    0.001176    -3.555712e-04   -8.747348e-12     1.384010e-12      2.624694e-12      -5.191726e-13   
  5570.0     0.000475    6.348745e-05   -0.000659    -3.686654e-05   -6.781883e-12     1.557949e-12     -3.204552e-14      -1.216216e-13   
  5571.0     0.001526   -1.981505e-04   -0.001737     2.432483e-04   -1.125459e-12     7.928942e-13     -1.953636e-12       2.987491e-13   
  5572.0     0.001397   -2.751269e-04   -0.001572     3.268459e-04    4.021053e-12    -2.504750e-13     -1.195555e-12       2.682152e-13   
  5573.0     0.000585   -1.943270e-04   -0.000624     2.284714e-04    6.115137e-12    -9.832902e-13      1.003540e-12      -1.279999e-13   
  5574.0    -0.000212   -6.109266e-05    0.000393     4.997315e-05    5.067322e-12    -1.175795e-12      1.839008e-12      -3.787240e-13   
  5575.0    -0.000715    6.307246e-05    0.001091    -1.291113e-04    1.938047e-12    -8.426926e-13      1.983929e-13      -1.481442e-13   
  5576.0    -0.000986    1.712669e-04    0.001374    -2.658480e-04   -2.152182e-12    -8.506326e-14     -2.074794e-12       3.328307e-13   
  5577.0    -0.000974    2.363651e-04    0.001110    -3.027429e-04   -5.763625e-12     8.493456e-13     -2.269041e-12       5.176720e-13   
  5578.0    -0.000429    1.846980e-04    0.000149    -1.696920e-04   -6.765507e-12     1.463592e-12      1.059829e-13       1.567727e-13   
  5579.0     0.000641   -1.887401e-05   -0.001242     1.228932e-04   -3.501559e-12     1.217874e-12      2.665769e-12      -4.075960e-13   
  5580.0     0.001602   -2.720844e-04   -0.002170     4.101950e-04    3.035503e-12     3.531343e-14      2.681617e-12      -5.943225e-13   
  5581.0     0.001547   -3.701671e-04   -0.001679     4.525593e-04    8.627312e-12    -1.390677e-12      4.448754e-14      -2.047655e-13   
  5582.0     0.000210   -1.854297e-04    0.000255     1.467864e-04    8.548308e-12    -1.966490e-12     -2.575601e-12       3.624325e-13   
  5583.0    -0.001523    1.773623e-04    0.002351    -3.270106e-04    1.833231e-12    -1.092286e-12     -2.561829e-12       5.366027e-13   
  5584.0    -0.002208    4.311053e-04    0.002878    -6.033279e-04   -6.981728e-12     7.006453e-13     -1.072207e-13       1.786083e-13   
  5585.0    -0.001137    3.497841e-04    0.001175    -4.304473e-04   -1.098873e-11     2.052981e-12      2.080791e-12      -2.902210e-13   
  5586.0     0.000899   -1.523230e-05   -0.001585     8.965602e-05   -6.682685e-12     1.871184e-12      1.770692e-12      -3.659225e-13   
  5587.0     0.002216   -3.637214e-04   -0.003235     5.578919e-04    2.765963e-12     2.737975e-13     -3.999791e-13      -1.540895e-14   
  5588.0     0.001723   -4.087730e-04   -0.002425     6.038442e-04    9.954259e-12    -1.481321e-12     -1.746903e-12       3.051671e-13   
  5589.0    -0.000100   -1.304797e-04    0.000210     1.971074e-04    9.417415e-12    -2.049111e-12     -6.424758e-13       1.850065e-13   
  5590.0    -0.001667    2.175439e-04    0.002582    -3.337767e-04    2.052617e-12    -1.093535e-12      1.573589e-12      -2.529282e-13   
  5591.0    -0.001742    3.484909e-04    0.002921    -5.852190e-04   -6.029353e-12     5.248175e-13      2.065875e-12      -4.681188e-13   
  5592.0    -0.000481    1.938145e-04    0.001167    -4.041641e-04   -8.884430e-12     1.561264e-12     -2.020802e-13      -1.165746e-13   
  5593.0     0.000872   -6.755369e-05   -0.001171     2.450127e-05   -5.343886e-12     1.401710e-12     -3.023640e-12       5.112572e-13   
  5594.0     0.001233   -2.062654e-04   -0.002396     3.718063e-04    9.464598e-13     3.997667e-13     -3.124382e-12       7.409112e-13   
  5595.0     0.000599   -1.531231e-04   -0.001922     4.334823e-04    5.316285e-12    -6.169669e-13      2.242450e-13       2.268596e-13   
  5596.0    -0.000194   -2.167454e-05   -0.000423     2.392927e-04    5.712965e-12    -1.069288e-12      4.059686e-12      -6.232685e-13   
  5597.0    -0.000452    4.780496e-05    0.001005    -4.255786e-05    3.188579e-12    -9.126670e-13      4.492453e-12      -9.964834e-13   
  5598.0    -0.000249    3.474830e-05    0.001690    -2.608394e-04   -1.705597e-13    -4.003396e-13      6.847603e-13      -4.765518e-13   
  5599.0    -0.000115    2.287621e-05    0.001544    -3.452499e-04   -3.045630e-12     2.377149e-13     -4.070607e-12       5.114085e-13   
  5600.0    -0.000275    6.551131e-05    0.000731    -2.743841e-04   -4.788968e-12     8.268385e-13     -5.405685e-12       1.081887e-12   
  5601.0    -0.000371    1.052420e-04   -0.000517    -5.287007e-05   -4.536095e-12     1.100886e-12     -2.072324e-12       7.280395e-13   
  5602.0     0.000013    4.716115e-05   -0.001732     2.472498e-04   -1.511943e-12     7.540825e-13      2.898086e-12      -2.113792e-13   
  5603.0     0.000700   -1.032353e-04   -0.002142     4.554969e-04    3.413196e-12    -2.143401e-13      5.158795e-12      -9.028413e-13   
  5604.0     0.000972   -2.104878e-04   -0.001150     3.867151e-04    7.090333e-12    -1.249442e-12      3.096618e-12      -8.088186e-13   
  5605.0     0.000350   -1.418489e-04    0.000921     1.481251e-05    6.099157e-12    -1.520975e-12     -9.988209e-13      -1.302960e-13   
  5606.0    -0.000756    7.478657e-05    0.002691    -4.337817e-04    1.241837e-13    -6.394994e-13     -3.512257e-12       4.856705e-13   
  5607.0    -0.001323    2.500619e-04    0.002652    -6.103447e-04   -6.765596e-12     8.518001e-13     -2.932898e-12       6.013202e-13   
  5608.0    -0.000726    2.110429e-04    0.000535    -3.318008e-04   -8.951031e-12     1.792684e-12     -7.083467e-13       3.188558e-13   
  5609.0     0.000558   -1.854519e-05   -0.002199     2.265573e-04   -4.172310e-12     1.367860e-12      8.965663e-13       1.802217e-14   
  5610.0     0.001348   -2.288185e-04   -0.003396     6.383616e-04    4.050153e-12    -1.351798e-13      1.218614e-12      -1.140698e-13   
  5611.0     0.000907   -2.255301e-04   -0.002015     5.712319e-04    9.114462e-12    -1.516167e-12      1.256756e-12      -2.063622e-13   
  5612.0    -0.000317   -2.149290e-05    0.000913     7.245670e-05    6.982885e-12    -1.679006e-12      1.709477e-12      -3.911932e-13   
  5613.0    -0.001139    1.791183e-04    0.003095    -4.653295e-04   -3.543921e-13    -5.620165e-13      1.689395e-12      -5.040147e-13   
  5614.0    -0.000820    1.881536e-04    0.002885    -6.324940e-04   -6.776080e-12     8.603709e-13     -1.176047e-13      -2.265672e-13   
  5615.0     0.000217    1.883396e-05    0.000597    -3.329399e-04   -7.435311e-12     1.470083e-12     -3.192466e-12       4.508141e-13   
  5616.0     0.000878   -1.399444e-04   -0.001887     1.669187e-04   -2.642382e-12     9.382124e-13     -4.791699e-12       1.018168e-12   
  5617.0     0.000543   -1.274892e-04   -0.002765     4.879648e-04    3.092339e-12    -1.285231e-13     -2.480626e-12       8.443099e-13   
  5618.0    -0.000325    2.405555e-05   -0.001682     4.423520e-04    5.444540e-12    -8.535353e-13      2.828647e-12      -1.408839e-13   
  5619.0    -0.000732    1.350701e-04    0.000272     1.326510e-04    3.703928e-12    -8.493425e-13      6.846971e-12      -1.209932e-12   
  5620.0    -0.000243    7.889858e-05    0.001682    -1.930745e-04    3.682869e-13    -3.779452e-13      5.569565e-12      -1.402488e-12   
  5621.0     0.000567   -8.070140e-05    0.001879    -3.518167e-04   -1.905287e-12     9.196544e-14     -6.720238e-13      -4.267229e-13   
  5622.0     0.000760   -1.615010e-04    0.001105    -3.124953e-04   -2.503912e-12     3.536764e-13     -6.928357e-12       9.813303e-13   
  5623.0     0.000070   -6.372710e-05   -0.000045    -1.381329e-04   -2.304814e-12     4.826402e-13     -7.813292e-12       1.650328e-12   
  5624.0    -0.000788    1.181715e-04   -0.001099     9.461245e-05   -1.765366e-12     5.234739e-13     -2.389822e-12       1.006993e-12   
  5625.0    -0.000885    1.934925e-04   -0.001714     3.041792e-04   -3.280328e-13     3.316262e-13      4.882848e-12      -4.118353e-13   
  5626.0    -0.000073    7.767849e-05   -0.001525     3.808210e-04    2.188463e-12    -1.937956e-13      8.085988e-12      -1.444969e-12   
  5627.0     0.000845   -1.172252e-04   -0.000349     2.295886e-04    4.259100e-12    -7.949106e-13      4.962514e-12      -1.321181e-12   
  5628.0     0.000955   -1.992059e-04    0.001357    -1.178129e-04    3.562939e-12    -9.359850e-13     -1.472208e-12      -2.616699e-13   
  5629.0     0.000171   -9.416326e-05    0.002454    -4.500420e-04   -3.954478e-13    -3.191582e-13     -6.000774e-12       8.255773e-13   
  5630.0    -0.000703    8.415989e-05    0.001896    -4.970761e-04   -4.898662e-12     6.882691e-13     -5.729082e-12       1.179340e-12   
  5631.0    -0.000832    1.606573e-04   -0.000229    -1.648237e-04   -5.943357e-12     1.252409e-12     -1.890252e-12       7.377070e-13   
  5632.0    -0.000201    8.047867e-05   -0.002445     3.333102e-04   -2.053064e-12     8.141888e-13      2.144791e-12      -1.092803e-14   
  5633.0     0.000453   -4.805533e-05   -0.002947     6.106398e-04    3.840321e-12    -3.274945e-13      4.041847e-12      -5.717604e-13   
  5634.0     0.000485   -8.610628e-05   -0.001168     4.260185e-04    6.704942e-12    -1.215135e-12      3.712396e-12      -7.781669e-13   
  5635.0     0.000019   -1.803685e-05    0.001583    -9.244269e-05    3.994148e-12    -1.086171e-12      2.102753e-12      -6.828564e-13   
  5636.0    -0.000276    4.479016e-05    0.003126    -5.372463e-04   -1.902294e-12    -7.735628e-14     -2.569160e-13      -3.133590e-13   
  5637.0    -0.000020    8.026422e-06    0.002247    -5.608619e-04   -5.830854e-12     9.086693e-13     -3.066922e-12       3.162990e-13   
  5638.0     0.000411   -8.425109e-05   -0.000283    -1.647204e-04   -4.628812e-12     1.048143e-12     -5.111126e-12       9.721046e-13   
  5639.0     0.000336   -9.609608e-05   -0.002411     3.180636e-04    1.318604e-13     3.303005e-13     -4.350221e-12       1.157561e-12   
  5640.0    -0.000363    3.277181e-05   -0.002570     5.184899e-04    3.957524e-12    -5.115702e-13      2.580396e-14       5.037737e-13   
  5641.0    -0.000975    1.909388e-04   -0.000891     3.297325e-04    3.811369e-12    -7.521345e-13      5.677375e-12      -7.283007e-13   
  5642.0    -0.000684    1.946515e-04    0.001126    -4.813055e-05    6.730927e-13    -3.313325e-13      8.070746e-12      -1.639468e-12   
  5643.0     0.000468   -9.125561e-06    0.002016    -3.194459e-04   -2.010533e-12     2.065302e-13      4.313164e-12      -1.376207e-12   
  5644.0     0.001453   -2.556792e-04    0.001458    -3.367398e-04   -2.019745e-12     3.470284e-13     -3.555733e-12       4.024365e-14   
  5645.0     0.001214   -3.034692e-04    0.000206    -1.644413e-04   -2.733797e-13     1.060584e-13     -9.456972e-12       1.569287e-12   
  5646.0    -0.000217   -7.553224e-05   -0.000813     4.343604e-05    7.606317e-13    -1.001433e-13     -8.235536e-12       1.953578e-12   
  5647.0    -0.001618    2.443897e-04   -0.001211     1.860773e-04    5.517885e-14     9.265898e-16     -3.958603e-13       8.132350e-13   
  5648.0    -0.001688    3.709284e-04   -0.001085     2.420213e-04   -9.899036e-13     2.243549e-13      7.935869e-12      -9.732798e-13   
  5649.0    -0.000298    1.843648e-04   -0.000577     2.058120e-04   -5.069108e-13     1.871816e-13      1.009604e-11      -1.989285e-12   
  5650.0     0.001354   -1.546780e-04    0.000274     6.009473e-05    1.363904e-12    -1.850731e-13      4.527195e-12      -1.471323e-12   
  5651.0     0.001847   -3.550458e-04    0.001226    -1.659904e-04    2.439304e-12    -5.127534e-13     -4.079265e-12       9.094015e-14   
  5652.0     0.000831   -2.610044e-04    0.001652    -3.429345e-04    1.016719e-12    -3.707480e-13     -8.999940e-12       1.442827e-12   
  5653.0    -0.000729    2.150834e-05    0.000963    -3.065405e-04   -1.916926e-12     1.978426e-13     -7.047355e-12       1.636870e-12   
  5654.0    -0.001528    2.456752e-04   -0.000656    -2.027230e-05   -3.429485e-12     6.587962e-13     -5.920801e-13       7.162492e-13   
  5655.0    -0.001086    2.546251e-04   -0.002071     3.329691e-04   -1.722314e-12     5.230065e-13      5.194663e-12      -5.030227e-13   
  5656.0    -0.000009    9.479362e-05   -0.002023     4.648003e-04    1.768356e-12    -1.183075e-13      6.752796e-12      -1.199787e-12   
  5657.0     0.000767   -7.367570e-05   -0.000321     2.333514e-04    3.654650e-12    -6.504622e-13      4.199656e-12      -1.108480e-12   
  5658.0     0.000852   -1.450242e-04    0.001775    -2.008678e-04    2.055101e-12    -5.536712e-13     -3.059696e-15      -4.821264e-13   
  5659.0     0.000532   -1.338791e-04    0.002530    -4.872595e-04   -1.408537e-12     5.882522e-14     -3.532194e-12       2.867829e-13   
  5660.0     0.000201   -9.836863e-05    0.001266    -3.859796e-04   -3.253806e-12     5.573269e-13     -5.256997e-12       9.053966e-13   
  5661.0    -0.000111   -4.414747e-05   -0.000983     1.636948e-05   -1.743366e-12     4.524359e-13     -4.682190e-12       1.141604e-12   
  5662.0    -0.000569    6.320885e-05   -0.002352     3.821413e-04    1.347791e-12    -1.003537e-13     -1.562750e-12       7.840779e-13   
  5663.0    -0.001022    2.009827e-04   -0.001791     4.217184e-04    2.679855e-12    -4.829438e-13      3.273319e-12      -1.615438e-13   
  5664.0    -0.000930    2.510494e-04    0.000080     1.376767e-04    9.297657e-13    -2.864407e-13      7.142141e-12      -1.228799e-12   
  5665.0     0.000038    1.042519e-04    0.001628    -2.049316e-04   -1.826938e-12     2.494516e-13      6.714424e-12      -1.626496e-12   
  5666.0     0.001368   -1.879771e-04    0.001708    -3.342443e-04   -2.414857e-12     5.029692e-13      1.035887e-12      -8.517497e-13   
  5667.0     0.001906   -3.990108e-04    0.000548    -1.993231e-04   -6.130607e-14     1.568606e-13     -6.513695e-12       7.205392e-13   
  5668.0     0.000901   -3.112028e-04   -0.000686     3.173769e-05    2.689819e-12    -4.375410e-13     -1.004718e-11       1.937486e-12   
  5669.0    -0.001083    5.877116e-05   -0.001080     1.647757e-04    2.684655e-12    -6.212734e-13     -6.018685e-12       1.751223e-12   
  5670.0    -0.002439    4.283509e-04   -0.000670     1.498714e-04   -3.812980e-13    -1.385989e-13      3.135268e-12       1.723030e-13   
  5671.0    -0.001891    4.767821e-04   -0.000105     7.297467e-05   -3.477020e-12     5.613004e-13      1.036253e-11      -1.616565e-12   
  5672.0     0.000265    1.375214e-04    0.000174     1.931222e-05   -3.320254e-12     7.661864e-13      9.729746e-12      -2.191366e-12   
  5673.0     0.002298   -3.231964e-04    0.000283    -1.654490e-05    1.706542e-13     2.346827e-13      1.582544e-12      -1.086868e-12   
  5674.0     0.002517   -5.290633e-04    0.000488    -8.058608e-05    3.688252e-12    -5.426403e-13     -7.608139e-12       8.050745e-13   
  5675.0     0.000758   -3.191207e-04    0.000672    -1.541575e-04    3.836722e-12    -8.285628e-13     -1.068964e-11       1.999203e-12   
  5676.0    -0.001505    1.213794e-04    0.000412    -1.437024e-04    5.136286e-13    -3.691098e-13     -5.708352e-12       1.650038e-12   
  5677.0    -0.002474    4.359157e-04   -0.000403     5.342943e-06   -3.077266e-12     3.771804e-13      2.895562e-12       1.695500e-13   
  5678.0    -0.001544    4.035717e-04   -0.001190     2.043602e-04   -3.691019e-12     7.224638e-13      8.458897e-12      -1.240905e-12   
  5679.0     0.000349    9.772449e-05   -0.001119     2.706809e-04   -1.147260e-12     4.226871e-13      7.542422e-12      -1.623368e-12   
  5680.0     0.001702   -2.210034e-04   -0.000013     1.069573e-04    1.826631e-12    -1.457507e-13      1.936535e-12      -9.217268e-13   
  5681.0     0.001719   -3.418824e-04    0.001279    -1.733751e-04    2.590594e-12    -4.378159e-13     -3.802348e-12       1.946955e-13   
  5682.0     0.000724   -2.433518e-04    0.001575    -3.257020e-04    1.115544e-12    -2.950824e-13     -6.272126e-12       9.942197e-13   
  5683.0    -0.000427   -4.250855e-05    0.000509    -2.019843e-04   -5.068782e-13    -1.867110e-14     -5.036829e-12       1.156780e-12   
  5684.0    -0.001133    1.405994e-04   -0.001023     9.654615e-05   -6.966031e-13     5.768417e-14     -1.615222e-12       7.580531e-13   
  5685.0    -0.001276    2.497006e-04   -0.001655     3.043751e-04   -3.990326e-14    -3.708038e-14      2.275365e-12       2.173876e-14   
  5686.0    -0.000915    2.588632e-04   -0.000839     2.406566e-04   -1.717979e-13    -5.523720e-15      5.250182e-12      -7.825832e-13   
  5687.0    -0.000071    1.378154e-04    0.000631    -2.159566e-05   -1.387679e-12     2.707755e-13      5.875775e-12      -1.279672e-12   
  5688.0     0.001061   -1.037082e-04    0.001404    -2.333275e-04   -1.982830e-12     4.954383e-13      3.039858e-12      -1.065983e-12   
  5689.0     0.001843   -3.469413e-04    0.000869    -2.134682e-04   -2.944207e-13     2.640960e-13     -2.545580e-12      -5.882600e-14   
  5690.0     0.001493   -3.972451e-04   -0.000323    -1.371220e-05    2.853009e-12    -4.006623e-13     -7.539244e-12       1.203276e-12   
  5691.0    -0.000126   -1.473888e-04   -0.000992     1.540044e-04    4.352847e-12    -9.230520e-13     -7.787633e-12       1.775525e-12   
  5692.0    -0.002018    2.729867e-04   -0.000615     1.401835e-04    1.921183e-12    -6.928710e-13     -1.995942e-12       1.050006e-12   
  5693.0    -0.002628    5.444863e-04    0.000239    -3.289424e-06   -3.047566e-12     2.565612e-13      6.175001e-12      -5.915207e-13   
  5694.0    -0.001191    4.123749e-04    0.000617    -1.020217e-04   -6.181559e-12     1.148139e-12      1.032546e-11      -1.919545e-12   
  5695.0     0.001380   -6.549884e-05    0.000213    -5.659106e-05   -4.158530e-12     1.132699e-12      6.617145e-12      -1.822200e-12   
  5696.0     0.003059   -5.258034e-04   -0.000382     5.817599e-05    1.805046e-12     1.205172e-13     -2.494831e-12      -2.936152e-13   
  5697.0     0.002389   -5.903156e-04   -0.000415     9.173711e-05    6.665981e-12    -1.061651e-12     -9.863000e-12       1.481918e-12   
  5698.0    -0.000186   -1.940869e-04    0.000158    -4.420074e-06    6.070596e-12    -1.390391e-12     -9.564517e-12       2.095221e-12   
  5699.0    -0.002621    3.488903e-04    0.000640    -1.201649e-04    4.180297e-13    -5.774008e-13     -1.951081e-12       1.095622e-12   
  5700.0    -0.002990    6.095083e-04    0.000403    -1.125400e-04   -5.463202e-12     6.740894e-13      6.729243e-12      -6.598734e-13   
  5701.0    -0.001091    4.017079e-04   -0.000371     2.825795e-05   -6.710524e-12     1.321372e-12      9.744524e-12      -1.779199e-12   
  5702.0     0.001472   -8.128878e-05   -0.000857     1.594516e-04   -2.673402e-12     9.041082e-13      5.384060e-12      -1.500252e-12   
  5703.0     0.002727   -4.558322e-04   -0.000486     1.375355e-04    2.895516e-12    -1.243463e-13     -2.208611e-12      -2.176312e-13   
  5704.0     0.001932   -4.703638e-04    0.000408    -2.360664e-05    5.537115e-12    -8.986882e-13     -7.107503e-12       1.000956e-12   
  5705.0    -0.000037   -1.744435e-04    0.000917    -1.624525e-04    3.882495e-12    -9.194717e-13     -6.469382e-12       1.351118e-12   
  5706.0    -0.001650    1.792615e-04    0.000522    -1.395517e-04    1.175956e-13    -3.668887e-13     -1.974829e-12       8.176462e-13   
  5707.0    -0.001976    3.637845e-04   -0.000355     1.536496e-05   -2.692533e-12     2.370094e-13      2.624716e-12      -4.810083e-14   
  5708.0    -0.001148    3.193710e-04   -0.000805     1.377751e-04   -3.286454e-12     5.517605e-13      4.794044e-12      -7.012324e-13   
  5709.0     0.000111    1.241838e-04   -0.000406     1.062857e-04   -2.390480e-12     5.827824e-13      4.314913e-12      -9.267705e-13   
  5710.0     0.001156   -1.109694e-04    0.000347    -2.964724e-05   -9.890397e-13     4.418307e-13      2.114849e-12      -7.443489e-13   
  5711.0     0.001639   -2.957486e-04    0.000609    -1.104591e-04    7.969959e-13     1.206778e-13     -9.783687e-13      -2.160152e-13   
  5712.0     0.001363   -3.481975e-04    0.000125    -4.718732e-05    2.941229e-12    -4.010481e-13     -4.068206e-12       5.241279e-13   
  5713.0     0.000271   -2.040766e-04   -0.000492     7.853037e-05    4.263191e-12    -8.908767e-13     -5.517973e-12       1.119368e-12   
  5714.0    -0.001253    1.090728e-04   -0.000471     1.076793e-04    2.907048e-12    -8.884614e-13     -3.602675e-12       1.081548e-12   
  5715.0    -0.002267    4.159544e-04    0.000224    -1.115540e-05   -1.411038e-12    -1.481734e-13      1.486974e-12       2.210869e-13   
  5716.0    -0.001816    4.734766e-04    0.000801    -1.521446e-04   -5.947079e-12     9.361845e-13      6.569841e-12      -9.876231e-13   
  5717.0     0.000134    1.737921e-04    0.000507    -1.431068e-04   -6.592942e-12     1.485450e-12      7.363378e-12      -1.611939e-12   
  5718.0     0.002308   -3.087089e-04   -0.000489     3.881859e-05   -1.744126e-12     8.830975e-13      2.330291e-12      -1.022472e-12   
  5719.0     0.002943   -6.055523e-04   -0.001177     2.221036e-04    5.396859e-12    -5.514370e-13     -5.169235e-12       4.498525e-13   
  5720.0     0.001297   -4.495747e-04   -0.000739     2.077153e-04    8.926207e-12    -1.690685e-12     -9.097890e-12       1.660457e-12   
  5721.0    -0.001511    7.245513e-05    0.000535    -1.883392e-05    5.380180e-12    -1.532458e-12     -5.892863e-12       1.588339e-12   
  5722.0    -0.003267    5.586026e-04    0.001451    -2.548596e-04   -2.796247e-12    -1.225248e-13      2.105535e-12       2.524331e-13   
  5723.0    -0.002503    6.170124e-04    0.001070    -2.717979e-04   -8.989918e-12     1.418005e-12      8.394030e-12      -1.261287e-12   
  5724.0     0.000205    1.996410e-04   -0.000324    -4.199506e-05   -8.073956e-12     1.836821e-12      7.888054e-12      -1.728458e-12   
  5725.0     0.002691   -3.557464e-04   -0.001466     2.288279e-04   -8.688531e-13     8.236077e-13      1.291481e-12      -8.350036e-13   
  5726.0     0.003028   -6.141195e-04   -0.001319     2.977359e-04    6.665683e-12    -7.568656e-13     -5.727161e-12       6.040831e-13   
  5727.0     0.001097   -4.021154e-04   -0.000055     1.133166e-04    8.663253e-12    -1.650238e-12     -7.647469e-12       1.416147e-12   
  5728.0    -0.001443    7.555602e-05    0.001159    -1.471694e-04    4.152637e-12    -1.264199e-12     -3.676709e-12       1.077869e-12   
  5729.0    -0.002663    4.403957e-04    0.001302    -2.579912e-04   -2.719467e-12    -5.372018e-14      2.220754e-12       4.690902e-14   
  5730.0    -0.001894    4.560714e-04    0.000408    -1.530799e-04   -6.709293e-12     1.002091e-12      5.342550e-12      -7.856330e-13   
  5731.0    -0.000016    1.775855e-04   -0.000607     3.984622e-05   -5.685412e-12     1.240828e-12      4.181682e-12      -9.006270e-13   
  5732.0     0.001521   -1.560033e-04   -0.000922     1.501415e-04   -1.451967e-12     7.102025e-13      8.133291e-13      -4.550202e-13   
  5733.0     0.001874   -3.375179e-04   -0.000520     1.262452e-04    2.697761e-12    -9.361480e-14     -1.856188e-12       7.041130e-14   
  5734.0     0.001164   -3.119665e-04    0.000009     4.678988e-05    4.700371e-12    -7.154292e-13     -2.692475e-12       3.804595e-13   
  5735.0     0.000013   -1.412525e-04    0.000229    -1.750743e-06    4.325955e-12    -9.572206e-13     -2.366930e-12       4.948950e-13   
  5736.0    -0.001030    8.495332e-05    0.000250    -2.222903e-05    2.107361e-12    -7.714468e-13     -1.596996e-12       4.898732e-13   
  5737.0    -0.001607    2.814376e-04    0.000386    -6.905092e-05   -1.347110e-12    -1.639626e-13     -1.734527e-13       2.894703e-13   
  5738.0    -0.001424    3.520719e-04    0.000581    -1.379247e-04   -4.822217e-12     6.853241e-13      2.073925e-12      -1.880094e-13   
  5739.0    -0.000350    2.160269e-04    0.000393    -1.368966e-04   -6.109861e-12     1.297029e-12      3.939856e-12      -7.367046e-13   
  5740.0     0.001216   -1.007814e-04   -0.000386     5.725098e-06   -3.333489e-12     1.112426e-12      3.358305e-12      -8.807760e-13   
  5741.0     0.002258   -4.112760e-04   -0.001234     2.167184e-04    2.718711e-12     2.395507e-14     -2.811567e-13      -3.192927e-13   
  5742.0     0.001791   -4.647460e-04   -0.001235     3.017977e-04    7.963620e-12    -1.304657e-12     -4.608459e-12       6.419790e-13   
  5743.0    -0.000168   -1.615054e-04   -0.000056     1.300019e-04    7.770208e-12    -1.809912e-12     -5.791093e-12       1.216165e-12   
  5744.0    -0.002280    3.098869e-04    0.001484    -2.014231e-04    1.245427e-12    -9.236835e-13     -2.151396e-12       8.220005e-13   
  5745.0    -0.002809    5.818239e-04    0.001990    -4.135505e-04   -7.073308e-12     8.015491e-13      3.701781e-12      -3.041618e-13   
  5746.0    -0.001131    4.095798e-04    0.000804    -2.922414e-04   -1.042745e-11     2.017981e-12      6.778431e-12      -1.228388e-12   
  5747.0     0.001550   -9.612888e-05   -0.001222     9.361773e-05   -5.623139e-12     1.689102e-12      4.221569e-12      -1.137941e-12   
  5748.0     0.003083   -5.365165e-04   -0.002368     4.269703e-04    3.824480e-12     1.913895e-14     -1.869786e-12      -1.023311e-13   
  5749.0     0.002196   -5.554387e-04   -0.001578     4.179694e-04    1.036669e-11    -1.668021e-12     -6.215055e-12       9.721269e-13   
  5750.0    -0.000387   -1.441652e-04    0.000530     6.762495e-05    8.777983e-12    -2.035106e-12     -5.170865e-12       1.172327e-12   
  5751.0    -0.002560    3.554782e-04    0.002190    -3.302407e-04    5.451609e-13    -8.465835e-13      7.228916e-15       4.008724e-13   
  5752.0    -0.002644    5.498028e-04    0.002053    -4.509400e-04   -7.594652e-12     8.879538e-13      4.551690e-12      -5.888704e-13   
  5753.0    -0.000752    3.197480e-04    0.000335    -2.181349e-04   -9.477303e-12     1.820239e-12      4.737169e-12      -9.424360e-13   
  5754.0     0.001463   -1.106125e-04   -0.001474     1.525439e-04   -4.387568e-12     1.364123e-12      1.111022e-12      -4.790685e-13   
  5755.0     0.002319   -3.977390e-04   -0.001983     3.647029e-04    3.068615e-12     4.262120e-14     -2.556734e-12       2.428993e-13   
  5756.0     0.001443   -3.665403e-04   -0.001022     2.920448e-04    7.341552e-12    -1.098871e-12     -3.190955e-12       5.569850e-13   
  5757.0    -0.000198   -1.085964e-04    0.000439     4.412559e-05    6.237173e-12    -1.363577e-12     -1.107201e-12       3.230943e-13   
  5758.0    -0.001342    1.541477e-04    0.001309    -1.754086e-04    1.643121e-12    -7.923733e-13      9.846176e-13      -5.603575e-14   
  5759.0    -0.001444    2.688520e-04    0.001226    -2.474545e-04   -2.985213e-12     1.025148e-13      1.163321e-12      -1.628337e-13   
  5760.0    -0.000798    2.275169e-04    0.000559    -1.865850e-04   -5.337650e-12     8.202567e-13      9.199386e-14      -9.904714e-15   
  5761.0     0.000048    9.819702e-05   -0.000193    -6.124127e-05   -4.920732e-12     1.096603e-12     -2.896142e-13       6.672424e-14   
  5762.0     0.000769   -6.223415e-05   -0.000800     8.434016e-05   -2.200683e-12     8.425532e-13      6.451594e-13      -1.166988e-13   
  5763.0     0.001212   -2.116633e-04   -0.001160     2.177185e-04    1.911442e-12     9.832736e-14      1.446211e-12      -3.351934e-13   
  5764.0     0.001140   -2.791957e-04   -0.001027     2.685003e-04    5.667774e-12    -8.509667e-13      4.929751e-13      -2.270329e-13   
  5765.0     0.000334   -1.820014e-04   -0.000171     1.526541e-04    6.542900e-12    -1.431008e-12     -1.747026e-12       2.265695e-13   
  5766.0    -0.000958    7.621067e-05    0.001131    -1.190415e-04    2.923060e-12    -1.092587e-12     -2.888764e-12       5.950619e-13   
  5767.0    -0.001863    3.391072e-04    0.001955    -3.760894e-04   -3.693921e-12     1.470270e-13     -1.240202e-12       4.347859e-13   
